book_id_title,book_id,book_title,year_first_published,authorlink,author,genres,num_ratings,num_reviews,average_rating
28462.Spring_Torrents,28462,Spring Torrents,1872,https://www.goodreads.com/author/show/410680.Ivan_Turgenev,Ivan Turgenev,"['Classics', 'Russia', 'Fiction', 'Russian Literature', 'Literature', 'Romance', '19th Century', '...more']","4,599",336,3.95
837422.In_a_Glass_Darkly,837422,In a Glass Darkly,1872,https://www.goodreads.com/author/show/26930.J_Sheridan_Le_Fanu,J. Sheridan Le Fanu,"['Horror', 'Classics', 'Gothic', 'Short Stories', 'Fiction', '19th Century', 'Vampires', '...more']","5,071",369,3.84
19527865-the-castle-builders,19527865,The Castle Builders,2013,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],2,1,4.5
17876.Notes_from_Underground_White_Nights_The_Dream_of_a_Ridiculous_Man_and_Selections_from_The_House_of_the_Dead,17876,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",1864,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Philosophy', 'Russian Literature', 'Literature', 'Novels', '...more']","75,856","1,845",4.18
20664086-alexandre-dumas-library-of-essential-writers-the-three-musketeers-the,20664086,"Alexandre Dumas (Library of Essential Writers) The Three Musketeers, The Count of Monte Christo, The Man in the Iron Mask",2006,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,Alexandre Dumas,['Classics'],47,7,4.49
28381.Dead_Souls,28381,Dead Souls,1842,https://www.goodreads.com/author/show/232932.Nikolai_Gogol,Nikolai Gogol,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Novels', '19th Century', '...more']","78,319","3,508",3.98
292275.Hedda_Gabler,292275,Hedda Gabler,1890,https://www.goodreads.com/author/show/2730977.Henrik_Ibsen,Henrik Ibsen,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', 'School', '19th Century', '...more']","34,844",957,3.82
6969.Emma,6969,Emma,1815,https://www.goodreads.com/author/show/1265.Jane_Austen,Jane Austen,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Historical', 'Audiobook', '...more']","811,276","27,581",4.04
364985.Rappaccini_s_Daughter,364985,Rappaccini's Daughter,1844,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne,Nathaniel Hawthorne,"['Classics', 'Short Stories', 'Fiction', 'Gothic', 'Horror', 'Fantasy', 'Science Fiction', '...more']","6,611",422,3.91
5344.Hard_Times,5344,Hard Times,1854,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Literature', '19th Century', 'Victorian', 'Novels', 'Historical Fiction', '...more']","64,357","3,777",3.54
5700.The_Adolescent,5700,The Adolescent,1875,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russian Literature', 'Russia', 'Literature', 'Novels', '19th Century', '...more']","8,008",513,3.93
8223136-the-rector,8223136,The Rector,1863,https://www.goodreads.com/author/show/14266369.Mrs_Oliphant,Mrs. Oliphant,"['Classics', 'Victorian', 'Fiction', 'Short Stories', '19th Century', 'Historical', 'English Literature', '...more']",246,30,3.48
42244985-yours-truly-thomas,42244985,"Yours Truly, Thomas",2019,https://www.goodreads.com/author/show/17283584.Rachel_Fordham,Rachel Fordham,"['Historical Fiction', 'Christian Fiction', 'Romance', 'Historical', 'Historical Romance', 'Fiction', 'Christian', '...more']","1,164",378,4.17
50798.Jude_the_Obscure,50798,Jude the Obscure,1895,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,"['Classics', 'Fiction', 'Literature', '19th Century', 'Victorian', 'Novels', 'British Literature', '...more']","68,888","3,880",3.83
207313.Melmoth_the_Wanderer,207313,Melmoth the Wanderer,1820,https://www.goodreads.com/author/show/6523516.Charles_Maturin,Charles Maturin,"['Classics', 'Gothic', 'Horror', 'Fiction', '19th Century', 'Literature', 'Fantasy', '...more']","4,836",376,3.71
54479.Around_the_World_in_Eighty_Days,54479,Around the World in Eighty Days,1872,https://www.goodreads.com/author/show/696805.Jules_Verne,Jules Verne,"['Classics', 'Fiction', 'Adventure', 'Science Fiction', 'France', 'Travel', 'Fantasy', '...more']","228,259","9,716",3.94
6138.The_Moonstone,6138,The Moonstone,1868,https://www.goodreads.com/author/show/4012.Wilkie_Collins,Wilkie Collins,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Victorian', '19th Century', 'Historical Fiction', '...more']","88,996","5,478",3.91
41684.The_Jungle_Books,41684,The Jungle Books,1895,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,Rudyard Kipling,"['Classics', 'Fiction', 'Childrens', 'Fantasy', 'Adventure', 'Short Stories', 'Literature', '...more']","86,461","1,260",4.01
57042989-a-warrior-s-heart,57042989,A Warrior's Heart,2021,https://www.goodreads.com/author/show/8468992.Misty_M_Beller,Misty M. Beller,"['Historical Fiction', 'Romance', 'Fiction', 'Christian Fiction', 'Historical Romance', 'Christian', 'Historical', '...more']",504,140,4.32
597320.Typee,597320,Typee: A Peep at Polynesian Life,1846,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,"['Fiction', 'Classics', 'Travel', 'Adventure', 'Literature', 'American', 'Novels', '...more']","5,137",476,3.56
608474.The_Sign_of_Four,608474,The Sign of Four,1890,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Detective', 'Audiobook', 'Mystery Thriller', '...more']","142,650","6,811",3.91
782519.New_Grub_Street,782519,New Grub Street,1891,https://www.goodreads.com/author/show/4532116.George_Gissing,George Gissing,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'British Literature', 'Novels', '...more']","6,013",358,3.76
156153.The_Gold_Bug_The_Sphinx_William_Wilson_,156153,The Gold Bug [+ The Sphinx + William Wilson],1843,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Classics', 'Short Stories', 'Fiction', 'Mystery', 'Horror', 'Adventure', 'Literature', '...more']","6,391",339,3.74
22747738-the-winter-family,22747738,The Winter Family,2015,https://www.goodreads.com/author/show/8044698.Clifford_Jackman,Clifford Jackman,"['Historical Fiction', 'Westerns', 'Fiction', 'Historical', 'Canada', 'Adventure', 'Thriller', '...more']",855,155,3.59
179073.The_Open_Boat_and_Other_Stories,179073,The Open Boat and Other Stories,1898,https://www.goodreads.com/author/show/19879.Stephen_Crane,Stephen Crane,"['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'School', 'Adventure', '...more']","1,811",71,3.83
7118988-dear-faustina,7118988,Dear Faustina,1897,https://www.goodreads.com/author/show/632260.Rhoda_Broughton,Rhoda Broughton,[],8,1,3.0
1339655.Deerbrook,1339655,Deerbrook,1838,https://www.goodreads.com/author/show/55843.Harriet_Martineau,Harriet Martineau,"['Classics', 'Fiction', 'Victorian', '19th Century', 'British Literature', 'Historical Fiction', 'Literary Fiction', '...more']",333,56,3.74
190344.First_Term_at_Malory_Towers,190344,First Term at Malory Towers,1946,https://www.goodreads.com/author/show/10657.Enid_Blyton,Enid Blyton,"['Childrens', 'Fiction', 'Classics', 'Middle Grade', 'Boarding School', 'School Stories', 'Young Adult', '...more']","18,323",821,4.13
49338237-spellbreaker,49338237,Spellbreaker,2020,https://www.goodreads.com/author/show/7801879.Charlie_N_Holmberg,Charlie N. Holmberg,"['Fantasy', 'Historical Fiction', 'Fiction', 'Romance', 'Magic', 'Young Adult', 'Historical', '...more']","27,917","2,161",4.07
275247.Little_Lord_Fauntleroy,275247,Little Lord Fauntleroy,1886,https://www.goodreads.com/author/show/2041.Frances_Hodgson_Burnett,Frances Hodgson Burnett,"['Classics', 'Fiction', 'Childrens', 'Historical Fiction', 'Young Adult', '19th Century', 'Middle Grade', '...more']","21,254","1,292",3.88
4934.The_Brothers_Karamazov,4934,The Brothers Karamazov,1879,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Literature', 'Russian Literature', 'Philosophy', 'Novels', '...more']","295,774","15,366",4.35
648316.Esther_Waters,648316,Esther Waters,1894,https://www.goodreads.com/author/show/5348195.George_Moore,George Moore,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Irish Literature', 'Literary Fiction', 'Literature', '...more']",825,76,3.69
79121.The_Happy_Prince,79121,The Happy Prince,1888,https://www.goodreads.com/author/show/3565.Oscar_Wilde,Oscar Wilde,"['Classics', 'Short Stories', 'Fiction', 'Fantasy', 'Childrens', 'Fairy Tales', 'Literature', '...more']","31,811","1,397",4.22
19171100-sowing-and-sewing-a-sexagesima-story,19171100,Sowing and Sewing A Sexagesima Story,1882,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],11,1,3.36
9999107-the-american-heiress,9999107,The American Heiress,2010,https://www.goodreads.com/author/show/148847.Daisy_Goodwin,Daisy Goodwin,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Historical Romance', 'Adult', 'British Literature', '...more']","41,039","4,831",3.46
1420762.The_Rosary,1420762,The Rosary,1909,https://www.goodreads.com/author/show/152296.Florence_Louisa_Barclay,Florence Louisa Barclay,"['Classics', 'Romance', 'Fiction', 'Historical', 'British Literature', 'Historical Romance', 'Historical Fiction', '...more']","1,372",157,3.99
1104445.Old_Maids,1104445,Old Maids: Short Stories by Nineteenth Century U.S. Women Writers,1984,https://www.goodreads.com/author/show/242633.Susan_Koppelman,Susan Koppelman,[],6,2,4.33
442296.Effi_Briest,442296,Effi Briest,1894,https://www.goodreads.com/author/show/68613.Theodor_Fontane,Theodor Fontane,"['Classics', 'Fiction', 'German Literature', 'School', 'Germany', '19th Century', 'Literature', '...more']","12,508",596,3.26
58345.The_Awakening,58345,The Awakening,1899,https://www.goodreads.com/author/show/5132.Kate_Chopin,Kate Chopin,"['Classics', 'Fiction', 'Feminism', 'School', 'Literature', 'Historical Fiction', 'Read For School', '...more']","194,883","9,457",3.67
12963147-love-in-disguise,12963147,Love in Disguise,2013,https://www.goodreads.com/author/show/5623.Carol_Cox,Carol Cox,"['Christian Fiction', 'Romance', 'Christian', 'Mystery', 'Historical Fiction', 'Historical', 'Westerns', '...more']","1,602",211,3.77
794261.The_Portable_Poe,794261,The Portable Poe,1945,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Classics', 'Poetry', 'Horror', 'Fiction', 'Short Stories', 'Mystery', 'Gothic', '...more']","2,057",86,4.29
247960.Clotel,247960,"Clotel: or, The President's Daughter",1853,https://www.goodreads.com/author/show/109821.William_Wells_Brown,William Wells Brown,"['Classics', 'Historical Fiction', 'Fiction', 'African American', '19th Century', 'School', 'Race', '...more']","1,997",159,3.61
429024.The_Old_Curiosity_Shop,429024,The Old Curiosity Shop,1840,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Literature', '19th Century', 'Victorian', 'Historical Fiction', 'British Literature', '...more']","20,587","1,544",3.79
208977.Maggie,208977,Maggie: A Girl of the Streets,1893,https://www.goodreads.com/author/show/19879.Stephen_Crane,Stephen Crane,"['Classics', 'Fiction', 'School', 'American', 'Short Stories', 'Literature', 'Historical Fiction', '...more']","8,288",493,3.33
1074078.El_gigante_ego_sta_y_otros_cuentos,1074078,El gigante egoísta y otros cuentos,1998,https://www.goodreads.com/author/show/19960457.P_J_Lynch,P. J. Lynch,"['Classics', 'Short Stories', 'Fiction', 'Fairy Tales', 'Childrens', 'Academic', 'Fantasy']",376,45,3.95
223634.The_Master_Builder,223634,The Master Builder,1892,https://www.goodreads.com/author/show/2730977.Henrik_Ibsen,Henrik Ibsen,"['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', '19th Century', 'Literature', '...more']","3,830",187,3.8
90192.The_House_of_the_Seven_Gables,90192,The House of the Seven Gables,1851,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne,Nathaniel Hawthorne,"['Classics', 'Fiction', 'Gothic', 'Literature', 'Historical Fiction', 'American', 'Horror', '...more']","37,917","2,660",3.45
3532.First_Love,3532,First Love,1860,https://www.goodreads.com/author/show/410680.Ivan_Turgenev,Ivan Turgenev,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Romance', '19th Century', 'Literature', '...more']","16,315","1,476",3.77
1118206.Fortunata_and_Jacinta,1118206,Fortunata and Jacinta,1887,https://www.goodreads.com/author/show/25574.Benito_P_rez_Gald_s,Benito Pérez Galdós,"['Classics', 'Fiction', 'Spain', 'Spanish Literature', '19th Century', 'Literature', 'Novels', '...more']","2,027",191,4.23
17166518-ben-sylvester-s-word,17166518,Ben Sylvester's Word,1856,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],2,1,3.5
1027826.Mardi_and_a_Voyage_Thither,1027826,Mardi and a Voyage Thither,1849,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,"['Fiction', 'Classics', 'Novels', '19th Century', 'American', 'Literature', 'Adventure']",222,47,3.41
1147633.Tom_Brown_s_Schooldays,1147633,Tom Brown's Schooldays,1857,https://www.goodreads.com/author/show/244491.Thomas_Hughes,Thomas Hughes,"['Classics', 'Fiction', 'Childrens', '19th Century', 'Literature', 'British Literature', 'Young Adult', '...more']","2,652",207,3.42
31696962-the-fall-of-lord-drayson,31696962,The Fall of Lord Drayson,2016,https://www.goodreads.com/author/show/7275858.Rachael_Anderson,Rachael Anderson,"['Romance', 'Historical Romance', 'Historical Fiction', 'Regency', 'Historical', 'Clean Romance', 'Fiction', '...more']","4,804",747,4.14
12042181-racconti-fantastici,12042181,Racconti fantastici,1869,https://www.goodreads.com/author/show/7793354.Iginio_Ugo_Tarchetti,Iginio Ugo Tarchetti,"['Short Stories', 'Fiction', 'Horror', 'Italy', 'Fantasy', 'Gothic', 'Italian Literature', '...more']",170,34,3.59
32261.Tess_of_the_D_Urbervilles,32261,Tess of the D'Urbervilles,1891,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,"['Classics', 'Fiction', 'Romance', 'Literature', 'Historical Fiction', '19th Century', 'Victorian', '...more']","269,602","10,749",3.82
2364637.La_Maison_du_Chat_qui_Pelote,2364637,La Maison du Chat-qui-Pelote,1829,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honoré de Balzac,"['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Novels', 'Historical Fiction', '...more']","1,279",110,3.63
1009216.The_Dead_Secret,1009216,The Dead Secret,1856,https://www.goodreads.com/author/show/4012.Wilkie_Collins,Wilkie Collins,"['Classics', 'Mystery', 'Fiction', 'Gothic', 'Victorian', '19th Century', 'British Literature', '...more']","2,423",230,3.75
11547868-in-too-deep,11547868,In Too Deep,2012,https://www.goodreads.com/author/show/58306.Mary_Connealy,Mary Connealy,"['Christian Fiction', 'Romance', 'Historical Fiction', 'Christian', 'Westerns', 'Historical', 'Christian Romance', '...more']","3,012",157,4.15
3496252-the-lagoon,3496252,The Lagoon,1897,https://www.goodreads.com/author/show/3345.Joseph_Conrad,Joseph Conrad,"['Short Stories', 'Classics', 'Fiction', 'Literature', 'Classic Literature', 'Poland', 'British Literature']",436,57,3.3
937809.Christine_Leviathan_,937809,Christine. Leviathan.,1983,https://www.goodreads.com/author/show/36431.Julien_Green,Julien Green,[],7,2,3.43
114230.Bartleby_the_Scrivener,114230,"Bartleby, the Scrivener: A Story of Wall Street",1853,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,"['Classics', 'Fiction', 'Short Stories', 'Literature', 'American', '19th Century', 'School', '...more']","58,041","4,709",3.93
6626581-the-courage-of-the-commonplace,6626581,The Courage of the Commonplace,1913,https://www.goodreads.com/author/show/296692.Mary_Raymond_Shipman_Andrews,Mary Raymond Shipman Andrews,[],8,0,3.63
723155.The_Wood_Beyond_the_World,723155,The Wood Beyond the World,1894,https://www.goodreads.com/author/show/8127.William_Morris,William Morris,"['Fantasy', 'Classics', 'Fiction', '19th Century', 'Literature', 'Science Fiction Fantasy', 'British Literature', '...more']","1,913",193,3.53
374380.The_Duke_s_Children,374380,The Duke's Children,1880,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', '19th Century', 'Literature', 'Victorian', 'British Literature', 'Historical Fiction', '...more']","2,547",230,4.08
868668.A_Book_of_Nonsense,868668,A Book of Nonsense,1846,https://www.goodreads.com/author/show/142.Edward_Lear,Edward Lear,"['Poetry', 'Classics', 'Childrens', 'Humor', 'Fiction', '19th Century', 'Victorian', '...more']","2,185",217,3.62
27494.Leaves_of_Grass,27494,Leaves of Grass,1855,https://www.goodreads.com/author/show/1438.Walt_Whitman,Walt Whitman,"['Poetry', 'Classics', 'Fiction', 'Literature', 'American', '19th Century', 'Philosophy', '...more']","97,310","2,938",4.11
7767128-the-flower-of-the-family,7767128,The Flower Of The Family,,https://www.goodreads.com/author/show/2821124.Elizabeth_Payson_Prentiss,Elizabeth Payson Prentiss,"['Christian Fiction', 'Fiction']",35,3,3.4
31171.The_Life_of_Charlotte_Bront_,31171,The Life of Charlotte Brontë,1857,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,Elizabeth Gaskell,"['Biography', 'Classics', 'Nonfiction', 'History', 'Victorian', '19th Century', 'Biography Memoir', '...more']","8,437",327,3.83
51269867-to-steal-a-heart,51269867,To Steal a Heart,2020,https://www.goodreads.com/author/show/5765468.Jen_Turano,Jen Turano,"['Historical Fiction', 'Romance', 'Christian Fiction', 'Historical', 'Mystery', 'Christian', 'Fiction', '...more']","1,663",404,4.28
