,Unnamed: 0,id,title,author,publish_date
597,214,https://www.goodreads.com/book/show/89842.The_Vagabond,The Vagabond,Colette,1910.0
598,215,https://www.goodreads.com/book/show/346023.The_Gods_Will_Have_Blood,The Gods Will Have Blood,Anatole France,1912.0
599,216,https://www.goodreads.com/book/show/287585.Course_in_General_Linguistics,Course in General Linguistics,Ferdinand de Saussure,1916.0
600,217,https://www.goodreads.com/book/show/132464.Totem_and_Taboo,Totem and Taboo,Sigmund Freud,1913.0
601,218,https://www.goodreads.com/book/show/374388.Testament_of_Youth,Testament of Youth,Vera Brittain,1933.0
602,219,https://www.goodreads.com/book/show/95694.Chronicles_of_Avonlea,Chronicles of Avonlea ,L.M. Montgomery,1912.0
603,220,https://www.goodreads.com/book/show/609284.The_Haunted_Bookshop,The Haunted Bookshop ,Christopher  Morley,1919.0
604,221,https://www.goodreads.com/book/show/822496.Metamorphosis_and_Other_Stories,Metamorphosis and Other Stories,Michael Hofmann,1915.0
605,235,https://www.goodreads.com/book/show/885512.The_Tale_of_Timmy_Tiptoes,The Tale of Timmy Tiptoes,Beatrix Potter,1911.0
606,237,https://www.goodreads.com/book/show/13596226-beyond-the-wall-of-sleep,Beyond the Wall of Sleep,H.P. Lovecraft,1919.0
607,241,https://www.goodreads.com/book/show/658036.The_Tale_of_Pigling_Bland,The Tale of Pigling Bland,Beatrix Potter,1913.0
608,245,https://www.goodreads.com/book/show/30347685-devils-in-daylight,Devils in Daylight,Jun'ichirō Tanizaki,1918.0
609,247,https://www.goodreads.com/book/show/961341.Los_de_abajo,Los de abajo,Mariano Azuela,1916.0
610,249,https://www.goodreads.com/book/show/498116.The_Book_of_Wonder,The Book of Wonder,Lord Dunsany,1912.0
611,252,https://www.goodreads.com/book/show/184441.The_Wisdom_of_Father_Brown,The Wisdom of Father Brown ,G.K. Chesterton,1914.0
612,254,https://www.goodreads.com/book/show/22911.Amerika,Amerika,Franz Kafka,1927.0
613,256,https://www.goodreads.com/book/show/331336.Psmith_Journalist,"Psmith, Journalist ",P.G. Wodehouse,1915.0
614,257,https://www.goodreads.com/book/show/125390.The_Forged_Coupon,The Forged Coupon,Leo Tolstoy,1911.0
615,259,https://www.goodreads.com/book/show/1201864.The_Scarlet_Plague,The Scarlet Plague,Jack London,1912.0
616,266,https://www.goodreads.com/book/show/18077.Piccadilly_Jim,Piccadilly Jim,P.G. Wodehouse,1917.0
617,268,https://www.goodreads.com/book/show/345563.Carnacki_the_Ghost_Finder,"Carnacki, the Ghost Finder",William Hope Hodgson,1913.0
618,269,https://www.goodreads.com/book/show/377661.The_Crock_of_Gold,The Crock of Gold,James Stephens,1912.0
619,270,https://www.goodreads.com/book/show/207918.Exploits_Opinions_of_Dr_Faustroll_Pataphysician,"Exploits & Opinions of Dr. Faustroll, Pataphysician: A Neo-Scientific Novel",Alfred Jarry,1911.0
620,272,https://www.goodreads.com/book/show/965154.Platero_y_yo,Platero y yo,Juan Ramón Jiménez,1914.0
621,273,https://www.goodreads.com/book/show/417466.La_Symphonie_pastorale,La Symphonie pastorale,André Gide,1911.0
622,277,https://www.goodreads.com/book/show/849925.Seven_Men,Seven Men,Max Beerbohm,1919.0
623,280,https://www.goodreads.com/book/show/24854.Knulp,Knulp,Hermann Hesse,1915.0
624,281,https://www.goodreads.com/book/show/405226.Impressions_of_Africa,Impressions of Africa,Raymond Roussel,1910.0
625,282,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,Anne of Green Gables ,L.M. Montgomery,1908.0
626,283,https://www.goodreads.com/book/show/34352.Gertrude,Gertrude,Hermann Hesse,1910.0
627,285,https://www.goodreads.com/book/show/483583.The_History_of_Mr_Polly,The History of Mr. Polly,H.G. Wells,1910.0
628,287,https://www.goodreads.com/book/show/994740.Trent_s_Last_Case,Trent's Last Case ,E.C. Bentley,1913.0
629,290,https://www.goodreads.com/book/show/12523033-la-educaci-n-de-henry-adams,La educación de Henry Adams,Henry Adams,1918.0
630,291,https://www.goodreads.com/book/show/903778.The_Waning_of_the_Middle_Ages,The Waning of the Middle Ages,Johan Huizinga,1919.0
631,292,https://www.goodreads.com/book/show/62774.The_Gate,The Gate,Natsume Sōseki,1910.0
632,296,https://www.goodreads.com/book/show/543095.His_Family,His Family,Ernest Poole,1917.0
633,299,https://www.goodreads.com/book/show/413496.Les_caves_du_Vatican,Les caves du Vatican,André Gide,1914.0
634,302,https://www.goodreads.com/book/show/143440.The_Wild_Geese,The Wild Geese,Ōgai Mori,1911.0
635,303,https://www.goodreads.com/book/show/560637.The_Patchwork_Girl_of_Oz,The Patchwork Girl of Oz ,L. Frank Baum,1913.0
636,304,https://www.goodreads.com/book/show/885498.The_Tale_of_Mrs_Tittlemouse,The Tale of Mrs. Tittlemouse,Beatrix Potter,1910.0
637,306,https://www.goodreads.com/book/show/49256.The_Unabridged_Devil_s_Dictionary,The Unabridged Devil's Dictionary,Ambrose Bierce,1911.0
638,307,https://www.goodreads.com/book/show/3720746-kew-gardens,Kew Gardens,Virginia Woolf,1919.0
639,308,https://www.goodreads.com/book/show/179668.The_Emerald_City_of_Oz,The Emerald City of Oz ,L. Frank Baum,1910.0
